  -1.5494334e+00  -1.5393829e+00  -1.5248192e+00  -1.5055967e+00  -1.4823322e+00  -1.4584738e+00  -1.4325444e+00  -1.4028412e+00
  -1.6246376e+00  -1.6208324e+00  -1.6104370e+00  -1.5916978e+00  -1.5726131e+00  -1.5483152e+00  -1.5166743e+00  -1.4842565e+00
  -1.6319576e+00  -1.6286257e+00  -1.6190406e+00  -1.6064412e+00  -1.5862995e+00  -1.5599380e+00  -1.5279861e+00  -1.4949094e+00
  -1.2323704e-02  -1.6484444e-02  -4.3933333e-03   8.3733333e-03   8.1548148e-03  -3.7918519e-03  -2.4660741e-02  -1.4123704e-02
   1.4486240e-02  -2.0188160e-02   1.8019520e-02   6.8558400e-03   1.5964480e-02   9.7608000e-03  -3.5332800e-03   8.7488000e-04
  -3.0702778e-03  -6.2823148e-03  -4.5133333e-03   4.4744444e-03  -1.0501389e-02   3.4688889e-03  -2.5074074e-04   1.7008333e-03
   3.5946247e-02   4.8067550e-02   5.5139850e-02   6.4713502e-02   7.7151874e-02   8.6307718e-02   9.2524683e-02   1.0068701e-01
   2.0322469e-02   2.9365457e-02   3.2313915e-02   4.0131364e-02   4.6411367e-02   5.4518099e-02   6.1186379e-02   6.8707301e-02
   1.9405485e-02   2.3367528e-02   2.7213307e-02   3.3317134e-02   3.8761704e-02   4.5858327e-02   5.1709855e-02   5.5315770e-02
   9.6299556e-02   1.2798742e-01   1.3176028e-01   1.5120138e-01   1.6038344e-01   1.5685220e-01   1.7571293e-01   1.8564517e-01
   5.2690178e-02   5.6551133e-02   6.6474870e-02   7.0309476e-02   7.2645828e-02   8.3059222e-02   8.7378873e-02   9.4849180e-02
   4.0717200e-02   4.5844461e-02   4.9476484e-02   5.8839483e-02   6.3017054e-02   6.7504639e-02   7.2564997e-02   8.0126031e-02
   8.1824733e-01   7.5104702e-01   6.7364936e-01   5.9862245e-01   5.2549825e-01   4.5375120e-01   3.4158658e-01   2.7957471e-01
   8.5287112e-01   7.9742004e-01   7.5358368e-01   6.8349145e-01   6.2662759e-01   5.6280094e-01   4.6439222e-01   3.7945927e-01
   8.4744807e-01   8.0970896e-01   7.5976954e-01   6.9730511e-01   6.3583951e-01   5.5854584e-01   4.7755491e-01   3.9341807e-01
   8.3249815e-01   8.3678472e-01   8.1273980e-01   7.7543649e-01   7.3283723e-01   7.1043784e-01   6.6951822e-01   6.2692493e-01
   2.7066982e-01   4.7322163e-01   6.4278224e-01   6.1104159e-01   6.9841446e-01   6.4970412e-01   6.6449316e-01   5.3704571e-01
   2.8570773e-01   2.1577739e-01   3.7325247e-01   3.9809903e-01   6.4316269e-01   5.9175547e-01   4.4986967e-01   5.0503233e-01
