  -1.5694302e+00  -1.5591739e+00  -1.5423584e+00  -1.5229583e+00  -1.4995973e+00  -1.4739510e+00  -1.4461402e+00  -1.4163062e+00
  -1.6310435e+00  -1.6270929e+00  -1.6137034e+00  -1.5976648e+00  -1.5765402e+00  -1.5499940e+00  -1.5206777e+00  -1.4892961e+00
  -1.6291541e+00  -1.6263666e+00  -1.6142647e+00  -1.5981800e+00  -1.5780132e+00  -1.5514561e+00  -1.5224460e+00  -1.4886810e+00
  -5.6629630e-03  -8.6622222e-03  -4.4544444e-03  -6.2218519e-03   6.9400000e-03  -5.0231481e-03  -4.5944444e-03   7.8685185e-04
  -7.3804687e-04  -3.8524219e-03  -3.5582813e-03  -5.8073437e-03   3.8976562e-04   2.0828125e-04   1.2214062e-03  -3.8407812e-03
   5.6004000e-04   7.0643600e-03  -1.7516800e-03   2.8523600e-03   3.0780000e-04   5.5839600e-03   4.5456400e-03   4.4846800e-03
   3.8237254e-02   4.5551087e-02   5.6714809e-02   6.7340222e-02   7.8155601e-02   8.6675628e-02   9.4477153e-02   1.0244551e-01
   2.5747758e-02   3.2201877e-02   4.0152986e-02   4.7956704e-02   5.5982089e-02   6.5903695e-02   7.4172551e-02   8.1401733e-02
   2.0613800e-02   2.6574301e-02   3.2805528e-02   3.8923770e-02   4.6753743e-02   5.3781646e-02   5.9669257e-02   6.6316167e-02
   1.0213086e-01   1.1009915e-01   1.3167323e-01   1.4782244e-01   1.5811199e-01   1.7035898e-01   1.9293493e-01   1.8717874e-01
   6.1473793e-02   7.1364911e-02   7.8006482e-02   9.0616171e-02   9.5173976e-02   1.0498222e-01   1.1433695e-01   1.1684714e-01
   4.7173013e-02   5.4459131e-02   6.3578929e-02   6.7456949e-02   7.5120663e-02   8.3642904e-02   8.8622287e-02   9.5053198e-02
   8.1848347e-01   7.7015434e-01   6.8795621e-01   6.0415343e-01   5.3069168e-01   4.4340043e-01   3.3667561e-01   2.7578686e-01
   8.5130454e-01   8.0397487e-01   7.4603972e-01   6.8656596e-01   6.1526037e-01   5.3657216e-01   4.4487953e-01   3.6964346e-01
   8.5425253e-01   8.1157175e-01   7.5298852e-01   6.9506001e-01   6.2613219e-01   5.4412981e-01   4.6892382e-01   3.9598415e-01
   8.2932779e-01   8.2546612e-01   8.0813148e-01   7.7265453e-01   7.3915428e-01   6.8419467e-01   6.4909882e-01   6.0794414e-01
   6.5715422e-01   7.4109731e-01   7.7769875e-01   7.5834840e-01   7.4152553e-01   6.9130836e-01   6.5179158e-01   6.0446873e-01
   3.2799346e-01   6.1652003e-01   6.0881638e-01   6.6532599e-01   7.0803659e-01   6.1932320e-01   6.0311750e-01   5.2621669e-01
