  -1.5228449e+00  -1.5174560e+00  -1.5101450e+00  -1.5046093e+00  -1.4967438e+00  -1.4906836e+00  -1.4814943e+00  -1.4757964e+00
  -1.6010721e+00  -1.5941429e+00  -1.5878275e+00  -1.5820694e+00  -1.5767041e+00  -1.5667426e+00  -1.5588762e+00  -1.5521804e+00
  -1.6054202e+00  -1.5996296e+00  -1.5949231e+00  -1.5864920e+00  -1.5798891e+00  -1.5738960e+00  -1.5640246e+00  -1.5573840e+00
   7.4281481e-03  -8.3462963e-03  -1.0719259e-02  -5.7894444e-03  -1.5253148e-02  -2.9751852e-03   1.8677778e-03  -1.1426852e-02
   7.6832000e-04   3.4305600e-03   2.2544400e-03   7.7584800e-03   4.1314400e-03   4.3316800e-03   5.8004000e-04   3.9100800e-03
   4.8885417e-03   2.4712500e-03   3.8045139e-03   2.8449537e-03  -2.8606481e-04  -1.9450926e-03  -3.8986111e-04   5.8263889e-05
   6.7859397e-02   7.1358468e-02   7.3522716e-02   7.6288160e-02   7.9596118e-02   8.0563536e-02   8.4189340e-02   8.6604352e-02
   3.8362327e-02   4.0811474e-02   4.3662571e-02   4.5115323e-02   4.7091536e-02   5.0839397e-02   5.1954528e-02   5.3560785e-02
   3.3181450e-02   3.4385059e-02   3.5939087e-02   3.7859944e-02   3.9975728e-02   4.1886262e-02   4.3807641e-02   4.4982555e-02
   1.4076743e-01   1.4475448e-01   1.4961341e-01   1.5800391e-01   1.6380052e-01   1.6309245e-01   1.7344991e-01   1.6812981e-01
   6.4124752e-02   6.9439169e-02   7.1528290e-02   7.3193952e-02   7.1967909e-02   7.9087205e-02   8.1186079e-02   7.8562425e-02
   5.6954520e-02   5.6958216e-02   5.8029649e-02   6.1533577e-02   6.4057196e-02   6.5173140e-02   6.5833657e-02   6.7916554e-02
   6.1042833e-01   5.8081525e-01   5.5800265e-01   5.4455034e-01   5.1513884e-01   4.9177645e-01   4.4904482e-01   4.4231684e-01
   7.0436692e-01   6.7927105e-01   6.5882151e-01   6.4304433e-01   6.3123407e-01   5.9463125e-01   5.6754148e-01   5.5388562e-01
   7.0191525e-01   6.8224934e-01   6.6914280e-01   6.4324403e-01   6.2252731e-01   6.0352200e-01   5.7355407e-01   5.5883950e-01
   7.6399091e-01   7.7277449e-01   7.4029854e-01   7.6214550e-01   7.3081664e-01   7.2902530e-01   7.1784829e-01   7.0905347e-01
   6.8805710e-01   7.0337187e-01   7.3550036e-01   6.6240166e-01   7.0041370e-01   6.5503275e-01   6.9022458e-01   6.2451364e-01
   5.6073833e-01   4.9664315e-01   5.7476638e-01   5.3031431e-01   5.6601568e-01   5.6258542e-01   5.2104798e-01   5.4938724e-01
