  -6.3787060e-01  -5.9930148e-01  -5.5737598e-01  -5.1530789e-01  -4.7426945e-01  -4.3766134e-01  -4.0482461e-01  -3.7476808e-01
  -6.5978392e-01  -6.2002014e-01  -5.7707613e-01  -5.3104348e-01  -4.8698510e-01  -4.4686762e-01  -4.1234211e-01  -3.8120268e-01
  -2.1727273e-04   1.8848760e-03   2.6644628e-04  -1.1699174e-03  -3.2768595e-04   5.2818182e-04  -5.8545455e-04   3.0421488e-04
  -2.8998438e-03  -2.8690234e-03   8.3046875e-04   3.5750000e-04   1.6042969e-04   5.0664063e-04   4.5378906e-04  -1.1757812e-04
   3.5749470e-01   4.0691779e-01   4.2773610e-01   4.1451537e-01   3.8857939e-01   3.4914387e-01   3.0770318e-01   2.7155044e-01
   3.4593833e-01   4.1412837e-01   4.4270463e-01   4.4651419e-01   4.1991893e-01   3.7404662e-01   3.2847249e-01   2.8479153e-01
   1.0527996e+00   1.1069901e+00   1.1053133e+00   1.0306648e+00   9.5124657e-01   8.6811961e-01   8.0765655e-01   7.4391869e-01
   8.4565020e-01   9.4290655e-01   9.9527329e-01   1.0115293e+00   9.4949498e-01   8.9706678e-01   8.2596515e-01   7.6432876e-01
   3.8005799e-01   1.9814453e-01   9.6265468e-02   3.9037683e-02   1.9435927e-02   1.1001043e-02   7.8869154e-03   5.4967597e-03
   4.9008492e-01   3.1539840e-01   1.8473906e-01   6.4052758e-02   2.7918086e-02   1.2161282e-02   8.6306245e-03   5.7118092e-03
   6.6800785e-01   5.3848141e-01   4.1447046e-01   2.9475107e-01   1.7933373e-01   1.0306267e-01   5.8287321e-02   2.8921881e-02
   7.8996551e-01   6.5337103e-01   5.3894505e-01   3.1866794e-01   1.6879758e-01   8.1642412e-02   3.0877410e-02   1.9566120e-02
