  -9.8497490e-01  -9.8936920e-01  -9.8400217e-01  -9.7088829e-01  -9.5371146e-01  -9.3171779e-01  -9.0933494e-01  -8.8268457e-01
  -1.5122405e+00  -1.5394178e+00  -1.5657249e+00  -1.5687463e+00  -1.5678400e+00  -1.5540747e+00  -1.5422836e+00  -1.5225925e+00
  -1.5388963e+00  -1.5784604e+00  -1.6077416e+00  -1.6215353e+00  -1.6259989e+00  -1.6194161e+00  -1.6111919e+00  -1.5954010e+00
  -1.5415189e+00  -1.5828499e+00  -1.6058226e+00  -1.6209830e+00  -1.6265345e+00  -1.6230946e+00  -1.6127258e+00  -1.5991608e+00
  -3.9368750e-03  -8.5818750e-03   4.3481250e-03   4.9462500e-03   7.9750000e-04   1.5814375e-02  -1.7306250e-03   3.9406250e-03
   3.9740741e-04  -6.7337037e-03  -5.9007407e-03  -4.7733333e-03  -7.9603704e-03  -6.2366667e-03   2.4981481e-03  -1.7735185e-03
  -3.9152000e-04  -1.2141200e-03   3.4727200e-03  -5.1952000e-04  -1.6651600e-03   4.4608400e-03   3.5568400e-03   1.5380800e-03
  -5.7188657e-03  -5.3438194e-03  -5.0882176e-03  -3.9070602e-03  -1.8590046e-03  -1.1143056e-03  -2.1236343e-03  -3.9757870e-03
   2.1281228e-02   4.2869389e-02   6.0357386e-02   8.0146806e-02   9.4311976e-02   1.1122423e-01   1.1940667e-01   1.2908741e-01
   4.0063304e-02   2.7673828e-02   2.8824920e-02   3.0270004e-02   4.0202529e-02   4.8117783e-02   5.7926362e-02   6.7235561e-02
   2.0006655e-02   1.3413525e-02   1.7144042e-02   1.8432512e-02   2.2753447e-02   2.8640207e-02   3.3844516e-02   4.0436788e-02
   1.1700680e-02   1.1494594e-02   1.2753010e-02   1.4861889e-02   1.9025505e-02   2.2577395e-02   2.8609423e-02   3.3717448e-02
   1.4839333e-01   2.3527078e-01   3.1233422e-01   3.6278048e-01   4.3012430e-01   4.7927661e-01   4.5798719e-01   4.6999785e-01
   5.3444098e-02   6.7846572e-02   8.6571667e-02   9.0894113e-02   1.0363353e-01   1.2413264e-01   1.3007846e-01   1.4813078e-01
   2.7297645e-02   3.3355550e-02   3.9784232e-02   4.6560314e-02   5.1211403e-02   5.8179030e-02   6.2882011e-02   7.2542882e-02
   2.2601102e-02   2.5734691e-02   3.2366906e-02   3.5338825e-02   4.4113005e-02   4.6498179e-02   5.4446480e-02   5.8779759e-02
   9.3458970e-01   8.6390872e-01   7.5635620e-01   6.0873928e-01   4.5326743e-01   3.0820799e-01   2.2806084e-01   1.3895730e-01
   9.6762408e-01   9.4153821e-01   9.0313163e-01   8.6405917e-01   8.0960462e-01   7.5633162e-01   6.9080977e-01   6.0795664e-01
   9.7215596e-01   9.5134924e-01   9.2234143e-01   8.8763852e-01   8.4508713e-01   8.0044691e-01   7.4704335e-01   6.8370707e-01
   9.7271958e-01   9.5375354e-01   9.2230328e-01   8.9009986e-01   8.4803224e-01   8.0077642e-01   7.4576426e-01   6.9038702e-01
   8.8656192e-01   8.9098642e-01   8.7219195e-01   8.4218300e-01   8.0284701e-01   7.4949620e-01   7.0624404e-01   6.5419259e-01
   5.4020975e-01   6.2474026e-01   7.1105894e-01   7.4680410e-01   8.1850753e-01   7.9063724e-01   8.1085585e-01   7.7742108e-01
   4.1905205e-01   3.2386065e-01   2.7388888e-01   3.0072978e-01   4.0102273e-01   4.8899089e-01   5.8176453e-01   5.5555267e-01
   5.0025598e-01   3.9206222e-01   2.7313106e-01   3.2975685e-01   2.7640671e-01   3.0345991e-01   3.5992424e-01   4.7335611e-01
