  -4.9863826e-01  -4.8831925e-01  -4.7667187e-01  -4.6559649e-01  -4.5495711e-01  -4.4323447e-01  -4.3287278e-01  -4.2181828e-01  -4.1135812e-01  -4.0141115e-01  -3.9121615e-01  -3.8135744e-01  -3.7159459e-01  -3.6319671e-01  -3.5401446e-01  -3.4599930e-01  -3.3678991e-01  -3.2914903e-01  -3.2162150e-01  -3.1434201e-01
  -5.5255552e-01  -5.4117174e-01  -5.2919491e-01  -5.1658556e-01  -5.0453524e-01  -4.9257630e-01  -4.8012607e-01  -4.6791507e-01  -4.5595499e-01  -4.4462039e-01  -4.3269902e-01  -4.2127987e-01  -4.1116593e-01  -4.0049216e-01  -3.9032770e-01  -3.8007586e-01  -3.7126507e-01  -3.6131715e-01  -3.5306707e-01  -3.4341724e-01
   2.2208000e-03   8.3272000e-03   1.1014000e-03   8.3540000e-04  -3.9368000e-03   3.2152000e-03  -1.3530000e-03  -1.9728000e-03  -5.8440000e-04  -3.2100000e-04  -1.1120000e-03  -1.1406000e-03   3.5720000e-04   9.4140000e-04   3.8780000e-04  -1.7580000e-04   1.7960000e-03   7.7380000e-04   4.1420000e-04   4.5380000e-04
  -1.2458333e-04  -5.3327778e-03   3.9108333e-03  -6.4288889e-03  -3.3768056e-03  -7.6972222e-04   9.3527778e-04   2.6736111e-04  -3.9387500e-03   2.6519444e-03   5.2166667e-04   1.0111111e-04   2.2152778e-04   5.7638889e-04   9.3722222e-04   5.1875000e-04   1.0215278e-03   4.8041667e-04  -1.1050000e-03   2.4944444e-04
  -1.2899219e-03   2.9976563e-04  -1.1585937e-03   1.8635938e-03  -2.5660937e-03  -3.3585938e-04   2.9536719e-03   5.4171875e-04   4.6070312e-04  -4.8414063e-04   1.2911719e-03  -8.3437500e-04   1.3598438e-03   2.8859375e-04   2.7414062e-04   3.4226563e-04  -2.6203125e-04   6.2992187e-04   9.4773437e-04   3.3187500e-04
   3.9035124e-03   4.0016529e-04  -1.0714463e-03  -1.3074380e-03   1.1465289e-03   1.0790496e-03  -1.3423554e-03  -8.2363636e-04   2.7931405e-03  -1.0082645e-05  -2.1954545e-04  -8.9429752e-04  -3.8016529e-05  -7.2706612e-04   7.1859504e-05  -3.5082645e-04   1.9285124e-04  -5.4504132e-04  -4.4743802e-04  -5.4338843e-05
  -5.3045508e-03  -8.5941406e-04   6.2257813e-04  -1.1425781e-04   6.8511719e-04  -3.0097656e-05  -5.7929688e-05  -3.6210938e-04   8.3515625e-05  -1.3151367e-03   9.3251953e-04   1.9027344e-04  -7.0083984e-04  -3.3494141e-04   3.9128906e-04   2.6328125e-05  -5.7095703e-04  -1.7298828e-04   6.8535156e-05   1.2093750e-04
  -9.7101250e-04  -2.3371250e-03  -1.9561125e-03  -5.1571250e-04   4.0486250e-04  -2.1215125e-03  -7.0446250e-04   1.8060875e-03   3.6881250e-04   2.4806250e-04  -3.6898750e-04   1.6125000e-05   7.6061250e-04  -7.9825000e-05  -1.0037500e-05  -1.2276250e-04  -1.3865000e-04  -1.4108750e-04   4.3625000e-05  -4.6212500e-05
   2.9090250e-01   2.9427270e-01   3.0058455e-01   3.0174531e-01   2.9839529e-01   2.9698103e-01   2.9316476e-01   2.8665874e-01   2.8179481e-01   2.7507724e-01   2.6691953e-01   2.5991093e-01   2.5304511e-01   2.4361773e-01   2.3596352e-01   2.2779299e-01   2.1960200e-01   2.1264076e-01   2.0411171e-01   1.9702753e-01
   3.0633139e-01   3.1659019e-01   3.2276970e-01   3.2873413e-01   3.3022716e-01   3.2976200e-01   3.2902966e-01   3.2578398e-01   3.1969552e-01   3.1286472e-01   3.0697367e-01   2.9968298e-01   2.8965614e-01   2.8100723e-01   2.7136403e-01   2.6227894e-01   2.5381985e-01   2.4395372e-01   2.3570074e-01   2.2657630e-01
   3.3101756e-01   3.4112938e-01   3.5158956e-01   3.5536032e-01   3.5813138e-01   3.5969749e-01   3.5584826e-01   3.5153154e-01   3.4427697e-01   3.3743000e-01   3.2933835e-01   3.1879788e-01   3.0816909e-01   2.9917483e-01   2.8656080e-01   2.7653212e-01   2.6608575e-01   2.5608981e-01   2.4518297e-01   2.3656066e-01
   3.3173807e-01   3.4805157e-01   3.5898823e-01   3.7025151e-01   3.7486617e-01   3.7470000e-01   3.7595652e-01   3.7586366e-01   3.6795225e-01   3.6259502e-01   3.5306324e-01   3.4476147e-01   3.3398700e-01   3.2129841e-01   3.1070390e-01   2.9853332e-01   2.8811458e-01   2.7564404e-01   2.6347947e-01   2.5269788e-01
   3.4234998e-01   3.5672946e-01   3.7539560e-01   3.9150503e-01   3.9873511e-01   4.0215956e-01   4.0722563e-01   4.0857332e-01   4.0358026e-01   3.9785068e-01   3.8949945e-01   3.7741303e-01   3.6556948e-01   3.5240706e-01   3.3845171e-01   3.2570795e-01   3.1224573e-01   2.9753949e-01   2.8466874e-01   2.7066246e-01
   3.5147109e-01   3.7274918e-01   3.9206259e-01   4.0509837e-01   4.1614469e-01   4.1968022e-01   4.2342915e-01   4.2731107e-01   4.2268176e-01   4.1341129e-01   4.0143012e-01   3.9262527e-01   3.7994674e-01   3.6388786e-01   3.4665168e-01   3.3251053e-01   3.1784993e-01   3.0326653e-01   2.8819189e-01   2.7422920e-01
   3.5059077e-01   3.6799834e-01   3.9163063e-01   4.0782730e-01   4.2309787e-01   4.3420584e-01   4.3890459e-01   4.4226394e-01   4.4590408e-01   4.3850475e-01   4.2931238e-01   4.1554050e-01   3.9943679e-01   3.8774268e-01   3.6615928e-01   3.5251146e-01   3.3337540e-01   3.1708539e-01   3.0108726e-01   2.8424378e-01
   3.4418392e-01   3.6721894e-01   3.8824937e-01   4.1015428e-01   4.2703279e-01   4.3864350e-01   4.4836304e-01   4.4978478e-01   4.4869607e-01   4.5012467e-01   4.3787256e-01   4.2611618e-01   4.1203439e-01   3.9319469e-01   3.7601302e-01   3.5625178e-01   3.3752684e-01   3.2090755e-01   3.0468394e-01   2.8990004e-01
   1.5558246e+00   1.5060659e+00   1.4309031e+00   1.3659364e+00   1.3132213e+00   1.2543288e+00   1.1941493e+00   1.1439746e+00   1.1032257e+00   1.0597346e+00   1.0165618e+00   9.8203881e-01   9.4444535e-01   9.1600173e-01   8.8720432e-01   8.5265643e-01   8.3064636e-01   8.0280205e-01   7.7918711e-01   7.5786266e-01
   1.4870120e+00   1.4474725e+00   1.4042541e+00   1.3693429e+00   1.3344765e+00   1.2798624e+00   1.2442205e+00   1.1926438e+00   1.1391788e+00   1.0889252e+00   1.0531331e+00   1.0156220e+00   9.8432402e-01   9.4686690e-01   9.1504094e-01   8.8648365e-01   8.5896536e-01   8.3541661e-01   8.0382204e-01   7.8844730e-01
   1.3585270e+00   1.3338478e+00   1.3196034e+00   1.2972142e+00   1.2541643e+00   1.2079948e+00   1.1774797e+00   1.1202259e+00   1.0885530e+00   1.0390278e+00   1.0195671e+00   9.8128401e-01   9.5582444e-01   9.2552351e-01   8.9251560e-01   8.6486758e-01   8.4002784e-01   8.1144206e-01   7.9173294e-01   7.6714577e-01
   1.2711935e+00   1.2487954e+00   1.2536050e+00   1.2500977e+00   1.2422086e+00   1.1996019e+00   1.1648886e+00   1.1314771e+00   1.0924808e+00   1.0562313e+00   1.0177527e+00   9.8684704e-01   9.5786839e-01   9.1585829e-01   8.8634944e-01   8.6265242e-01   8.3926237e-01   8.1051366e-01   7.8841188e-01   7.6617870e-01
   1.0477377e+00   1.0907629e+00   1.0875406e+00   1.1135275e+00   1.1148160e+00   1.0843083e+00   1.0903250e+00   1.0863374e+00   1.0469422e+00   1.0282952e+00   9.8920884e-01   9.6598706e-01   9.3721190e-01   9.1039336e-01   8.8270871e-01   8.5565671e-01   8.3298794e-01   8.0354378e-01   7.8841167e-01   7.6255997e-01
   1.0304936e+00   1.0303560e+00   1.0767112e+00   1.1059114e+00   1.1581025e+00   1.1050461e+00   1.1069357e+00   1.0761627e+00   1.0655338e+00   1.0361080e+00   1.0078536e+00   9.7695626e-01   9.5044795e-01   9.2013656e-01   8.8949293e-01   8.6256850e-01   8.3990095e-01   8.0773103e-01   7.8848067e-01   7.6568103e-01
   8.7607962e-01   9.1267528e-01   9.3116682e-01   9.7221206e-01   1.0030654e+00   1.0194585e+00   1.0179461e+00   1.0157124e+00   1.0131166e+00   9.8603214e-01   9.6401826e-01   9.4690998e-01   9.3496841e-01   9.0362277e-01   8.7820159e-01   8.5405176e-01   8.3310318e-01   8.0697670e-01   7.8582988e-01   7.6077367e-01
   8.5826370e-01   8.9651038e-01   9.2826277e-01   9.4638021e-01   1.0053768e+00   1.0217135e+00   1.0366873e+00   1.0448954e+00   1.0281174e+00   1.0245409e+00   9.9716166e-01   9.6950514e-01   9.4726650e-01   9.1038472e-01   8.8269397e-01   8.5915344e-01   8.4029125e-01   8.1248267e-01   7.9032432e-01   7.6535767e-01
   8.8580016e-02   7.6569238e-02   5.2817269e-02   3.5185813e-02   2.9983551e-02   2.4183789e-02   2.1918824e-02   1.6877624e-02   1.3401400e-02   1.1738358e-02   1.0654011e-02   8.8015844e-03   8.1963800e-03   7.7951489e-03   6.3555333e-03   5.3720378e-03   5.8125178e-03   4.6959978e-03   4.2849689e-03   4.3063933e-03
   1.5162661e-01   1.1472429e-01   9.2035290e-02   6.6419994e-02   4.9719720e-02   4.0071731e-02   2.8754297e-02   2.4195977e-02   1.9585075e-02   1.9049031e-02   1.4249460e-02   1.1955704e-02   1.0409834e-02   9.3813550e-03   7.9988238e-03   7.5513237e-03   6.3551437e-03   5.4966650e-03   5.2098475e-03   4.5080825e-03
   1.7190548e-01   1.4502670e-01   9.7306087e-02   7.4066446e-02   5.6213763e-02   4.2295782e-02   3.3030654e-02   2.5356731e-02   2.1372583e-02   1.7211956e-02   1.1427643e-02   1.1021218e-02   9.1122000e-03   8.8473760e-03   7.0309192e-03   5.9242792e-03   6.0319280e-03   5.4754880e-03   4.8910736e-03   4.5129960e-03
   2.3188358e-01   1.9968534e-01   1.5210939e-01   1.1139999e-01   8.1093674e-02   7.6073689e-02   4.7652446e-02   3.6753832e-02   3.4315619e-02   2.1359147e-02   1.5067449e-02   1.2768636e-02   1.2492989e-02   9.6499489e-03   8.7443878e-03   8.2323872e-03   6.5901433e-03   6.2716361e-03   5.8069406e-03   4.8730383e-03
   3.4039740e-01   2.8200278e-01   2.3249703e-01   1.8139490e-01   1.3866029e-01   1.0975855e-01   7.6659680e-02   5.3125528e-02   4.6504011e-02   3.6970940e-02   2.5400057e-02   2.0405184e-02   1.6437681e-02   1.2996363e-02   9.9076772e-03   8.5608172e-03   6.9356087e-03   7.1965738e-03   6.0021791e-03   5.7675800e-03
   3.9381472e-01   3.4165629e-01   2.7703065e-01   2.1976663e-01   1.5680631e-01   1.3717394e-01   9.9008296e-02   7.4278546e-02   4.6858355e-02   3.6796738e-02   2.7292992e-02   2.0476319e-02   1.6069036e-02   1.2879875e-02   1.0571245e-02   8.5050121e-03   7.4128319e-03   6.5980392e-03   6.2750124e-03   5.1322734e-03
   4.6699318e-01   4.1162600e-01   3.5723055e-01   2.9663059e-01   2.4413494e-01   1.8665368e-01   1.4105790e-01   1.0266640e-01   7.6202446e-02   5.6694541e-02   3.7146893e-02   2.6767220e-02   1.8817890e-02   1.5194053e-02   1.2234161e-02   9.9670060e-03   8.4610652e-03   6.9836459e-03   6.3300091e-03   5.6980926e-03
   4.8289974e-01   4.3070869e-01   3.7405175e-01   3.3148670e-01   2.6473533e-01   2.1732251e-01   1.6858133e-01   1.2356716e-01   9.0082760e-02   5.9165153e-02   4.4998928e-02   3.2480755e-02   2.1324253e-02   1.7083470e-02   1.3069745e-02   1.0237713e-02   8.7346203e-03   7.4081356e-03   6.6100286e-03   5.7555921e-03
   6.5612455e-01   6.2985908e-01   6.0313796e-01   5.7540601e-01   5.4807267e-01   5.1778618e-01   4.9587824e-01   4.6936415e-01   4.4673506e-01   4.2607213e-01   4.0375312e-01   3.8460638e-01   3.6757779e-01   3.5051113e-01   3.3488715e-01   3.1874406e-01   3.0762953e-01   2.9182746e-01   2.8321802e-01   2.7246257e-01
   6.3344836e-01   5.9962052e-01   5.7181973e-01   5.3713832e-01   5.0666281e-01   4.7685118e-01   4.4807687e-01   4.1951380e-01   3.8727147e-01   3.6762116e-01   3.4021726e-01   3.1844448e-01   2.9649670e-01   2.7625972e-01   2.6245019e-01   2.4182536e-01   2.2606154e-01   2.1038055e-01   2.0361976e-01   1.8601946e-01
   6.1169373e-01   5.7827327e-01   5.3979497e-01   5.0199716e-01   4.7263731e-01   4.3533847e-01   4.0150033e-01   3.5702253e-01   3.3417519e-01   3.0218469e-01   2.7995215e-01   2.5329913e-01   2.4036344e-01   2.1903982e-01   1.9783493e-01   1.8506079e-01   1.6886854e-01   1.4993995e-01   1.4007084e-01   1.3221416e-01
   6.3227404e-01   6.0072129e-01   5.5827961e-01   5.2278476e-01   4.8621654e-01   4.5155026e-01   4.0438233e-01   3.7229070e-01   3.3734839e-01   2.9932731e-01   2.7213150e-01   2.4061408e-01   2.1861905e-01   1.9296291e-01   1.6556027e-01   1.5436326e-01   1.3971255e-01   1.3417534e-01   1.2303684e-01   1.0793638e-01
   6.8016277e-01   6.5190051e-01   6.0163565e-01   5.5620725e-01   5.2556742e-01   4.8273448e-01   4.3983984e-01   3.9080288e-01   3.4457400e-01   2.9631328e-01   2.6735817e-01   2.2294369e-01   1.8350824e-01   1.6351498e-01   1.5147142e-01   1.1479229e-01   9.7817223e-02   9.6995595e-02   8.6237568e-02   7.6134315e-02
   6.9209641e-01   6.6314345e-01   6.2069811e-01   5.7976556e-01   5.1929702e-01   4.7668957e-01   4.2230017e-01   3.7431785e-01   3.2110005e-01   2.6699038e-01   2.3496545e-01   1.7989322e-01   1.5045485e-01   1.2152408e-01   1.0341356e-01   8.5200297e-02   6.7294738e-02   5.5233295e-02   4.8837086e-02   4.3413004e-02
   7.2125817e-01   7.1481191e-01   7.0024537e-01   6.5385342e-01   5.9727996e-01   5.2631669e-01   4.7570979e-01   4.0310955e-01   3.4518945e-01   2.8609665e-01   2.0874289e-01   1.7546509e-01   1.2652198e-01   8.3968039e-02   7.0268101e-02   4.1247181e-02   3.5882527e-02   3.4006079e-02   2.8083249e-02   1.9720222e-02
   7.4251014e-01   7.4384651e-01   6.8616195e-01   6.8172072e-01   6.0688013e-01   5.5497716e-01   5.1139380e-01   4.3508651e-01   3.4483596e-01   2.6856708e-01   2.0159917e-01   1.4172256e-01   1.1346274e-01   5.7229676e-02   4.0901064e-02   3.8974775e-02   2.1718203e-02   1.7832397e-02   1.1448715e-02   2.2718864e-02
