  -1.1031399e+00  -1.1774036e+00  -1.1614670e+00  -1.1077448e+00  -1.0521786e+00  -9.7588761e-01  -9.0638383e-01  -8.3825266e-01
  -1.0151592e+00  -1.0926637e+00  -1.0625815e+00  -1.0003522e+00  -9.2270026e-01  -8.4746155e-01  -7.7888877e-01  -7.1375297e-01
   1.8553333e-01  -3.1155556e-02   4.5400000e-02   2.5900000e-02   1.5400000e-02   1.9677778e-02   1.3466667e-02   6.1333333e-03
  -5.1137500e-02  -6.1468750e-02   2.7375000e-03  -1.0231250e-02  -1.1518750e-02  -4.4937500e-03  -1.3562500e-03   2.7562500e-03
   1.3880988e-02   7.0605144e-02   1.5147308e-01   2.1997293e-01   2.4720451e-01   2.6915626e-01   2.5860858e-01   2.3861176e-01
   2.4732479e-02   9.3786970e-02   1.9193351e-01   2.4736251e-01   2.7424585e-01   2.6558503e-01   2.4771366e-01   2.2296365e-01
   1.6108489e-01   3.0330306e-01   9.1803323e-01   8.4256771e-01   7.4432516e-01   6.4604853e-01   5.5705496e-01   4.7669313e-01
   2.1334750e-01   6.2471483e-01   1.0080147e+00   1.1528858e+00   9.3690928e-01   7.7385140e-01   6.4034505e-01   5.6207158e-01
   9.8438238e-01   8.4912344e-01   5.4231873e-01   3.4921380e-01   1.6739873e-01   3.0735533e-02   2.0220778e-02   9.8552222e-03
   9.7611490e-01   8.0235675e-01   4.6449845e-01   1.2576535e-01   2.7191025e-02   1.4802475e-02   7.4078000e-03   6.0686750e-03
   8.9951126e-01   7.6423860e-01   7.7638454e-01   6.0922043e-01   5.9016826e-01   4.4221610e-01   3.8809343e-01   3.3369409e-01
   2.3764147e-01   5.8329859e-01   5.4732767e-01   4.9271282e-01   3.4924024e-01   2.8581696e-01   2.5655866e-01   1.7560853e-01
