  -1.5680207e+00  -1.5584295e+00  -1.5413817e+00  -1.5214990e+00  -1.4993776e+00  -1.4736299e+00  -1.4460344e+00  -1.4144432e+00  -1.3843562e+00  -1.3489951e+00  -1.3159929e+00  -1.2820157e+00  -1.2478722e+00  -1.2124679e+00  -1.1784873e+00  -1.1449645e+00  -1.1125462e+00  -1.0812214e+00  -1.0505324e+00  -1.0205111e+00
  -1.6279031e+00  -1.6218339e+00  -1.6116186e+00  -1.5934745e+00  -1.5723865e+00  -1.5467933e+00  -1.5170635e+00  -1.4840830e+00  -1.4495426e+00  -1.4130882e+00  -1.3749152e+00  -1.3362464e+00  -1.2988618e+00  -1.2588671e+00  -1.2212466e+00  -1.1841261e+00  -1.1486642e+00  -1.1141606e+00  -1.0805720e+00  -1.0491162e+00
  -1.6348238e+00  -1.6303389e+00  -1.6222837e+00  -1.6065878e+00  -1.5849975e+00  -1.5611430e+00  -1.5299089e+00  -1.4967297e+00  -1.4612468e+00  -1.4226314e+00  -1.3830394e+00  -1.3437342e+00  -1.3040463e+00  -1.2642810e+00  -1.2255069e+00  -1.1878752e+00  -1.1513623e+00  -1.1164704e+00  -1.0834104e+00  -1.0509163e+00
  -1.6326763e+00  -1.6294497e+00  -1.6216543e+00  -1.6069692e+00  -1.5875321e+00  -1.5616799e+00  -1.5325202e+00  -1.4981123e+00  -1.4617468e+00  -1.4229725e+00  -1.3824465e+00  -1.3424094e+00  -1.3011202e+00  -1.2611351e+00  -1.2222014e+00  -1.1839806e+00  -1.1475842e+00  -1.1119733e+00  -1.0786864e+00  -1.0469600e+00
   1.1275648e-02  -4.9615741e-03   1.9935185e-04  -5.5034259e-03   3.2076852e-03  -4.7242593e-03   3.1941667e-03   2.7426852e-03   4.4720370e-03  -6.9027778e-04  -3.4784259e-03   1.3589815e-03  -1.0748148e-03  -6.5953704e-04   2.2692593e-03   9.6842593e-04  -1.3583333e-04   9.5509259e-04   5.7888889e-04   1.1883333e-03
  -5.6705469e-03  -6.2417969e-04  -3.1103516e-03  -4.5012891e-03   1.6065234e-03  -7.5551563e-03   6.9734375e-04  -5.0581641e-03  -8.7890625e-06  -1.4926172e-03   2.2488281e-03  -3.8957031e-04  -4.7976563e-04  -1.3316406e-04  -3.1890625e-04   1.8750000e-06   3.2261719e-04   4.3253906e-04   5.0335938e-04  -6.9425781e-04
   2.5535400e-03  -2.1050400e-03   1.0971400e-03  -7.0956000e-04   7.0220000e-05  -8.8804000e-04   1.5419200e-03  -1.3711000e-03  -1.4056800e-03   6.2950000e-04   8.4140000e-04   8.5742000e-04   1.2395600e-03   8.2524000e-04   5.9388000e-04  -4.2136000e-04   2.3786000e-04  -7.1582000e-04   7.1178000e-04  -2.3898000e-04
  -8.1236111e-04  -1.3914005e-03   8.4388889e-04   2.0330208e-03   1.3439468e-03   1.9984259e-03  -6.7887731e-04  -2.1034028e-03   4.7076389e-04   2.1839815e-03  -1.7606481e-04  -2.8495370e-04   1.8570370e-03  -3.3108796e-04   9.6226852e-04  -1.1063657e-04   5.6134259e-04   6.0083333e-04   2.4884259e-06   1.4246528e-04
   3.7381176e-02   4.7474175e-02   5.8532369e-02   6.9288732e-02   7.9118235e-02   8.7532711e-02   9.4677174e-02   1.0228618e-01   1.0671494e-01   1.1163689e-01   1.1288867e-01   1.1423604e-01   1.1411381e-01   1.1333394e-01   1.1157134e-01   1.0958866e-01   1.0664191e-01   1.0286608e-01   9.9765652e-02   9.6300218e-02
   2.5797305e-02   3.2645160e-02   4.0441149e-02   4.9165340e-02   5.7699420e-02   6.6320959e-02   7.4199293e-02   8.2118002e-02   8.7798892e-02   9.1492297e-02   9.5085850e-02   9.5912742e-02   9.5534061e-02   9.5070475e-02   9.3265879e-02   9.0409667e-02   8.7660519e-02   8.4583252e-02   8.1158115e-02   7.7581612e-02
   2.0986153e-02   2.6315013e-02   3.2324767e-02   3.8824023e-02   4.5793355e-02   5.3054489e-02   6.0268877e-02   6.6392751e-02   7.1641816e-02   7.5700757e-02   7.8163319e-02   7.8687099e-02   7.8598206e-02   7.7603367e-02   7.5642312e-02   7.3360433e-02   7.1281939e-02   6.7989651e-02   6.5503627e-02   6.2313204e-02
   1.7760591e-02   2.2120463e-02   2.7126134e-02   3.2523644e-02   3.8098691e-02   4.4341633e-02   5.0244663e-02   5.5667230e-02   6.0518855e-02   6.3607006e-02   6.5842373e-02   6.6452065e-02   6.6460911e-02   6.5192636e-02   6.3476411e-02   6.1847784e-02   5.9420445e-02   5.6692119e-02   5.4637814e-02   5.2196529e-02
   9.6454166e-02   1.1459112e-01   1.3666884e-01   1.4356165e-01   1.6321279e-01   1.6930909e-01   1.8576192e-01   1.9270451e-01   1.9118365e-01   1.8920805e-01   1.8564835e-01   1.8092400e-01   1.7585792e-01   1.6675056e-01   1.5959252e-01   1.5376532e-01   1.4677149e-01   1.4236946e-01   1.3585198e-01   1.3084731e-01
   6.1577790e-02   7.1154520e-02   7.9467816e-02   8.8415750e-02   9.7461928e-02   1.0712291e-01   1.1375552e-01   1.2490551e-01   1.2875072e-01   1.3101050e-01   1.3423648e-01   1.3343505e-01   1.2788653e-01   1.2463139e-01   1.2007996e-01   1.1634760e-01   1.1144328e-01   1.0705523e-01   1.0231163e-01   9.9303773e-02
   4.7904729e-02   5.4921769e-02   5.9445792e-02   6.7289992e-02   7.4033759e-02   7.9442197e-02   8.5202039e-02   9.3478454e-02   9.7722157e-02   1.0292623e-01   1.0509394e-01   1.0434463e-01   1.0314564e-01   1.0013907e-01   9.6652772e-02   9.2748997e-02   8.9830144e-02   8.5932406e-02   8.2893088e-02   7.9446722e-02
   4.0109133e-02   4.6471461e-02   4.9532252e-02   5.5177219e-02   5.8314007e-02   6.6044847e-02   7.2793518e-02   7.6884154e-02   8.1854894e-02   8.5054097e-02   8.6415287e-02   8.8590704e-02   8.5621692e-02   8.3469315e-02   8.1843775e-02   7.8433616e-02   7.5015434e-02   7.2005010e-02   6.9363906e-02   6.6420517e-02
   8.2677329e-01   7.6511910e-01   6.8375668e-01   6.0370883e-01   5.1268022e-01   4.3391252e-01   3.3977909e-01   2.5586074e-01   1.9899752e-01   1.3802182e-01   1.0669643e-01   7.8535498e-02   4.9777523e-02   4.4045419e-02   2.8430132e-02   2.2556737e-02   1.9691680e-02   1.5513176e-02   1.3038865e-02   1.0369216e-02
   8.5182197e-01   8.0627891e-01   7.5176279e-01   6.8407454e-01   6.1414494e-01   5.3056494e-01   4.5196447e-01   3.5715400e-01   2.8574430e-01   2.2087624e-01   1.5151483e-01   1.0531773e-01   7.9530918e-02   5.4519582e-02   3.5601335e-02   2.7589027e-02   2.2228965e-02   1.7909042e-02   1.3408947e-02   1.1599894e-02
   8.5743382e-01   8.0959787e-01   7.6344571e-01   7.0367567e-01   6.3243300e-01   5.6856505e-01   4.7916112e-01   3.9093258e-01   3.1075436e-01   2.3343284e-01   1.6703110e-01   1.1987721e-01   8.3933391e-02   5.8414188e-02   4.0978469e-02   3.0139476e-02   2.2348912e-02   1.7178631e-02   1.4031260e-02   1.1605105e-02
   8.5575264e-01   8.0976134e-01   7.6283158e-01   7.0153831e-01   6.4558385e-01   5.6939302e-01   4.9019653e-01   4.0374068e-01   3.2186807e-01   2.4615452e-01   1.7696477e-01   1.2760039e-01   8.6849709e-02   5.7557678e-02   4.2117496e-02   2.9650412e-02   2.2821223e-02   1.6524441e-02   1.3802802e-02   1.1540408e-02
   8.3963494e-01   8.0932676e-01   7.8508926e-01   7.6060160e-01   7.2665346e-01   6.8876459e-01   6.4472277e-01   5.9804610e-01   5.5602271e-01   5.0376159e-01   4.5671264e-01   4.1618087e-01   3.8002174e-01   3.4175878e-01   3.0623649e-01   2.6802143e-01   2.4986437e-01   2.1922053e-01   1.9543290e-01   1.7607622e-01
   6.6903324e-01   7.3034076e-01   7.6608459e-01   7.6228529e-01   7.3683375e-01   7.2273582e-01   6.6551841e-01   6.0365465e-01   5.4145773e-01   4.7586380e-01   4.1617094e-01   3.6401175e-01   2.9968429e-01   2.5657339e-01   2.0820263e-01   1.7516221e-01   1.4706543e-01   1.2919298e-01   1.0547216e-01   9.1928848e-02
   4.4139179e-01   5.4429679e-01   6.2110638e-01   6.7476620e-01   6.7866001e-01   6.8606433e-01   6.0419999e-01   5.6203526e-01   4.7452395e-01   4.0922344e-01   3.3688756e-01   2.8435414e-01   2.2761821e-01   1.7213149e-01   1.2898656e-01   1.1325568e-01   8.5414789e-02   6.6121673e-02   7.0165759e-02   5.5273726e-02
