  -1.6157546e+00  -1.6077349e+00  -1.6001042e+00  -1.5917666e+00  -1.5797206e+00  -1.5737320e+00  -1.5602059e+00  -1.5508068e+00
  -1.6202323e+00  -1.6133451e+00  -1.6070634e+00  -1.5995012e+00  -1.5882452e+00  -1.5793331e+00  -1.5690223e+00  -1.5566734e+00
  -1.6244281e+00  -1.6170523e+00  -1.6119424e+00  -1.6030055e+00  -1.5953663e+00  -1.5858909e+00  -1.5747034e+00  -1.5625247e+00
  -2.5828125e-03   9.1452344e-03   1.6204687e-03   9.1115625e-03  -6.6152344e-03   2.3186719e-03   9.3940625e-03   9.6080469e-03
  -2.7066204e-03  -8.3879630e-04  -5.0847222e-04   2.3628009e-03  -3.5759259e-04   2.2789352e-04  -8.4303241e-04  -1.4129630e-03
  -3.2064844e-03   2.3761426e-03   2.3831055e-04  -2.1113574e-03   2.8783398e-03  -9.8750000e-04   5.8790039e-04   2.6199219e-03
   4.0807897e-02   4.3819719e-02   4.7711614e-02   5.0471326e-02   5.5975094e-02   5.8165931e-02   6.3623646e-02   6.5930417e-02
   2.7519038e-02   2.9866462e-02   3.2113811e-02   3.4868424e-02   3.8187553e-02   3.9853577e-02   4.2864733e-02   4.5010371e-02
   2.0242697e-02   2.2181899e-02   2.3895860e-02   2.5627189e-02   2.7933739e-02   2.9796177e-02   3.1558193e-02   3.3101509e-02
   8.1251962e-02   7.9507732e-02   8.6998049e-02   9.3441440e-02   9.4624397e-02   9.6061184e-02   1.0143552e-01   1.0522693e-01
   5.1696760e-02   5.3661150e-02   5.6104569e-02   5.6899200e-02   6.1887764e-02   6.2573907e-02   6.6324159e-02   6.9183219e-02
   3.7039709e-02   3.9371643e-02   3.9789112e-02   4.2016026e-02   4.3776245e-02   4.5624429e-02   4.7555379e-02   5.0116062e-02
   7.4858936e-01   7.2509830e-01   6.9351229e-01   6.6174704e-01   6.2810410e-01   6.0692249e-01   5.6188180e-01   5.3840327e-01
   7.5728229e-01   7.3379740e-01   7.0890311e-01   6.8499698e-01   6.4440652e-01   6.2475436e-01   5.8705022e-01   5.5455529e-01
   7.6518616e-01   7.3808864e-01   7.1582017e-01   6.8370601e-01   6.6076331e-01   6.3014936e-01   5.9675520e-01   5.6461760e-01
   7.9596881e-01   7.6610139e-01   7.5827465e-01   7.6430474e-01   7.2146569e-01   7.3834888e-01   6.9782058e-01   7.2372050e-01
   4.4148370e-01   4.6522342e-01   4.7478208e-01   5.6440714e-01   6.0488543e-01   5.0935959e-01   5.0649185e-01   5.5102439e-01
   3.1837514e-01   1.5850451e-01   4.4198991e-01   2.3959124e-01   4.0593910e-01   3.8441483e-01   3.1305212e-01   3.6983204e-01
