1.000000000e-01 5.578082937e-07 1.100928287e-06 -1.103008433e+01 1.615346396e-04 1.642379590e-04 1.085035805e-06 0.000000000e+00 0.000000000e+00 -1.667871943e+06 3.407919094e+01 2.343906460e-05 7.216703735e-09
5.888888889e-01 2.418749657e-06 1.216067770e-06 -1.102966869e+01 1.689528676e-04 1.670317088e-04 1.195734899e-06 0.000000000e+00 0.000000000e+00 -1.667941417e+06 3.695913111e+01 2.345802898e-05 7.044691381e-09
1.077777778e+00 -9.165302413e-07 1.203066287e-06 -1.102723329e+01 1.692377381e-04 1.688466024e-04 1.125396551e-06 0.000000000e+00 0.000000000e+00 -1.668255400e+06 3.962675406e+01 2.357150345e-05 7.287096515e-09
1.566666667e+00 -4.488497566e-07 1.214157100e-06 -1.101999477e+01 1.721203936e-04 1.796745807e-04 1.402733195e-06 0.000000000e+00 0.000000000e+00 -1.669211019e+06 3.699293193e+01 2.391343036e-05 7.855343741e-09
2.055555556e+00 1.186312205e-06 1.256815048e-06 -1.100728036e+01 1.975427068e-04 1.987725148e-04 1.703534135e-06 0.000000000e+00 0.000000000e+00 -1.670811361e+06 3.641240198e+01 2.452182886e-05 9.549126720e-09
2.544444444e+00 -5.718086283e-07 1.240614000e-06 -1.098729612e+01 1.927415564e-04 2.248153804e-04 1.960073587e-06 0.000000000e+00 0.000000000e+00 -1.673439967e+06 3.761588734e+01 2.549813668e-05 1.020245917e-08
3.033333333e+00 9.131043487e-07 1.189626826e-06 -1.095907820e+01 2.139520020e-04 2.696643819e-04 2.886156930e-06 0.000000000e+00 0.000000000e+00 -1.677154938e+06 4.066345081e+01 2.693994730e-05 1.296430373e-08
3.522222222e+00 -6.719939941e-07 1.273957863e-06 -1.092077814e+01 2.758393136e-04 3.207316674e-04 4.069310455e-06 0.000000000e+00 0.000000000e+00 -1.682285940e+06 4.665093557e+01 2.900581225e-05 1.884928114e-08
4.011111111e+00 -9.454103772e-07 1.298855441e-06 -1.087094495e+01 3.143067384e-04 4.035400796e-04 4.900375101e-06 0.000000000e+00 0.000000000e+00 -1.688945958e+06 4.554333341e+01 3.192142300e-05 2.551335178e-08
4.500000000e+00 6.356307431e-07 1.282528617e-06 -1.080543424e+01 3.778502437e-04 5.174262784e-04 8.085832291e-06 0.000000000e+00 0.000000000e+00 -1.697707433e+06 5.237990309e+01 3.618883189e-05 3.759451232e-08
5.000000000e+00 -2.671882247e-08 2.323246209e-07 -1.072007592e+01 7.960307040e-05 6.830831388e-04 1.940788236e-06 0.000000000e+00 0.000000000e+00 -1.709100113e+06 9.677900042e+00 4.254269708e-05 1.053440738e-08
5.516129032e+00 2.698250711e-07 2.457991419e-07 -1.060889578e+01 1.044572184e-04 9.363886358e-04 2.893583860e-06 0.000000000e+00 0.000000000e+00 -1.723898667e+06 1.122048647e+01 5.239115481e-05 1.923162114e-08
6.032258065e+00 3.673417716e-08 2.529885266e-07 -1.047133404e+01 1.390892081e-04 1.300475003e-03 4.346112919e-06 0.000000000e+00 0.000000000e+00 -1.742209978e+06 1.344625310e+01 6.741795162e-05 3.560552691e-08
6.548387097e+00 1.157911154e-08 2.635564824e-07 -1.030563460e+01 1.852034518e-04 1.830055000e-03 6.735891340e-06 0.000000000e+00 0.000000000e+00 -1.764278279e+06 1.612236999e+01 9.064514183e-05 7.020947135e-08
7.064516129e+00 -1.024651808e-07 2.755850689e-07 -1.010901861e+01 2.570716264e-04 2.626741061e-03 1.088418512e-05 0.000000000e+00 0.000000000e+00 -1.790404302e+06 2.025579267e+01 1.277547372e-04 1.518692850e-07
7.580645161e+00 2.565267750e-07 2.935294888e-07 -9.879734026e+00 3.551861437e-04 3.784499534e-03 1.678006140e-05 0.000000000e+00 0.000000000e+00 -1.820825646e+06 2.537447659e+01 1.880589519e-04 3.258397465e-07
8.096774194e+00 -2.058735497e-07 3.023387895e-07 -9.615772176e+00 4.898500929e-04 5.526746655e-03 2.746372684e-05 0.000000000e+00 0.000000000e+00 -1.855812758e+06 3.214516885e+01 2.900553843e-04 7.663810196e-07
8.612903226e+00 -1.227116539e-07 3.125680463e-07 -9.315745456e+00 6.922048761e-04 8.018422224e-03 4.428811622e-05 0.000000000e+00 0.000000000e+00 -1.895596352e+06 4.151650090e+01 4.651614542e-04 1.931189422e-06
9.129032258e+00 2.491867676e-07 1.643555921e-07 -8.975566905e+00 5.014410631e-04 1.168196179e-02 3.561603170e-05 0.000000000e+00 0.000000000e+00 -1.940515567e+06 2.773055702e+01 7.790761417e-04 2.548305578e-06
9.645161290e+00 5.367093883e-08 1.719855101e-07 -8.593087182e+00 7.220370051e-04 1.713673714e-02 5.799067003e-05 0.000000000e+00 0.000000000e+00 -1.991038746e+06 3.704405038e+01 1.363556896e-03 6.995841600e-06
1.016129032e+01 -6.519718216e-08 1.797594421e-07 -8.165513132e+00 1.020991207e-03 2.488542663e-02 8.875218470e-05 0.000000000e+00 0.000000000e+00 -2.047631211e+06 5.037713297e+01 2.435014618e-03 1.394626459e-05
