1.000000000e-01 -2.424353514e-05 4.498569680e-05 -5.488875900e+00 7.144706761e-04 2.091555615e-02 7.320541026e-05 0.000000000e+00 0.000000000e+00 -3.740089901e+03 4.376063462e-01 6.061639600e-03 6.001210077e-05
5.888888889e-01 -3.687616276e-05 4.480598548e-05 -5.488719008e+00 3.995020198e-04 2.083776641e-02 3.916430557e-05 0.000000000e+00 0.000000000e+00 -3.740539649e+03 3.425294919e-01 5.958355403e-03 4.451302216e-06
1.077777778e+00 8.884099115e-05 4.526890439e-05 -5.487556284e+00 3.931288305e-04 2.096493284e-02 3.883855702e-05 0.000000000e+00 0.000000000e+00 -3.741243023e+03 3.392138336e-01 5.968823660e-03 4.395602423e-06
1.566666667e+00 -2.821160617e-05 4.547485035e-05 -5.481096694e+00 4.102897367e-04 2.148325978e-02 4.276980524e-05 0.000000000e+00 0.000000000e+00 -3.744954069e+03 3.407029055e-01 6.046992759e-03 4.832038049e-06
2.055555556e+00 5.314701822e-06 4.630844803e-05 -5.468173887e+00 4.280911426e-04 2.256993846e-02 4.644480065e-05 0.000000000e+00 0.000000000e+00 -3.750891051e+03 3.483210971e-01 6.204073363e-03 5.254136825e-06
2.544444444e+00 -1.699291346e-05 4.641977721e-05 -5.449960433e+00 4.584932731e-04 2.383805495e-02 5.246974646e-05 0.000000000e+00 0.000000000e+00 -3.760500838e+03 3.563241120e-01 6.419059758e-03 5.945789452e-06
3.033333333e+00 4.404742985e-05 4.700500199e-05 -5.423084450e+00 5.111762108e-04 2.591807553e-02 6.183108342e-05 0.000000000e+00 0.000000000e+00 -3.774750640e+03 3.722319964e-01 6.758204324e-03 7.248896740e-06
3.522222222e+00 1.130687847e-05 4.783055020e-05 -5.387219585e+00 5.865322651e-04 2.845780754e-02 7.616566464e-05 0.000000000e+00 0.000000000e+00 -3.794178964e+03 3.904180704e-01 7.233364634e-03 1.221249634e-05
4.011111111e+00 -5.537107064e-05 4.859267091e-05 -5.337985795e+00 6.810798994e-04 3.215643261e-02 9.256724209e-05 0.000000000e+00 0.000000000e+00 -3.820405188e+03 4.240143773e-01 7.930788077e-03 1.258379253e-05
4.500000000e+00 6.104114721e-05 5.018376053e-05 -5.275548008e+00 8.044687750e-04 3.687020575e-02 1.160921555e-04 0.000000000e+00 0.000000000e+00 -3.853887878e+03 4.555770186e-01 8.896564759e-03 1.832944489e-05
5.000000000e+00 -5.289285418e-06 7.243885399e-06 -5.194923774e+00 1.372798463e-04 4.298063188e-02 2.061862892e-05 0.000000000e+00 0.000000000e+00 -3.897490952e+03 7.145771474e-02 1.028990534e-02 3.667336125e-06
5.516129032e+00 -9.384057179e-06 7.543501313e-06 -5.090960685e+00 1.704527266e-04 5.115927056e-02 2.671438660e-05 0.000000000e+00 0.000000000e+00 -3.954069630e+03 8.196549057e-02 1.234658903e-02 5.659473852e-06
6.032258065e+00 -7.694655375e-06 7.886054470e-06 -4.964258854e+00 2.116783755e-04 6.153997656e-02 3.443683991e-05 0.000000000e+00 0.000000000e+00 -4.023954583e+03 9.544196304e-02 1.526859118e-02 8.403562245e-06
6.548387097e+00 5.979909030e-07 8.290619728e-06 -4.815222891e+00 2.631760094e-04 7.432747808e-02 4.428936111e-05 0.000000000e+00 0.000000000e+00 -4.107696269e+03 1.134938170e-01 1.935360972e-02 1.273643345e-05
7.064516129e+00 4.754082215e-06 8.826562576e-06 -4.644067685e+00 3.221187038e-04 8.980328350e-02 5.600801945e-05 0.000000000e+00 0.000000000e+00 -4.206321244e+03 1.357902004e-01 2.495930629e-02 1.889073432e-05
7.580645161e+00 -9.853206575e-07 9.432769686e-06 -4.453140263e+00 3.882910066e-04 1.082044654e-01 6.985109148e-05 0.000000000e+00 0.000000000e+00 -4.319875959e+03 1.627472536e-01 3.251292920e-02 2.733629643e-05
8.096774194e+00 7.454388111e-06 1.015173302e-05 -4.247466208e+00 4.543576739e-04 1.292056760e-01 8.469787098e-05 0.000000000e+00 0.000000000e+00 -4.447603725e+03 1.939516119e-01 4.219671475e-02 3.758211969e-05
8.612903226e+00 -1.290502359e-05 1.096169767e-05 -4.032783547e+00 5.190350833e-04 1.525129566e-01 1.005069919e-04 0.000000000e+00 0.000000000e+00 -4.588383884e+03 2.283197387e-01 5.421338037e-02 4.987301489e-05
9.129032258e+00 -1.768766019e-05 1.186866281e-05 -3.813595055e+00 5.768719529e-04 1.777695452e-01 1.162452084e-04 0.000000000e+00 0.000000000e+00 -4.741590130e+03 2.652094378e-01 6.855098164e-02 6.347039813e-05
9.645161290e+00 -1.164215886e-05 1.280723074e-05 -3.593264479e+00 6.288140741e-04 2.048325985e-01 1.322173874e-04 0.000000000e+00 0.000000000e+00 -4.906082702e+03 3.031070218e-01 8.538951243e-02 7.861334832e-05
1.016129032e+01 2.511917975e-06 1.383873357e-05 -3.383907208e+00 6.698012050e-04 2.318280047e-01 1.467158749e-04 0.000000000e+00 0.000000000e+00 -5.077153492e+03 3.421465395e-01 1.035732091e-01 9.376258239e-05
1.067741935e+01 8.617532913e-06 1.484371932e-05 -3.178322634e+00 7.009998653e-04 2.599348593e-01 1.602800118e-04 0.000000000e+00 0.000000000e+00 -5.257872601e+03 3.802103213e-01 1.237989429e-01 1.089497355e-04
1.119354839e+01 -1.155105998e-05 1.587732308e-05 -2.985987743e+00 7.243233806e-04 2.877476408e-01 1.724533992e-04 0.000000000e+00 0.000000000e+00 -5.443304010e+03 4.180722663e-01 1.450201471e-01 1.237745609e-04
1.170967742e+01 -6.652740736e-06 1.690975610e-05 -2.805527644e+00 7.396858200e-04 3.150358764e-01 1.832924037e-04 0.000000000e+00 0.000000000e+00 -5.633365998e+03 4.549096421e-01 1.670565615e-01 1.378269597e-04
1.222580645e+01 -8.209795262e-06 1.794257536e-05 -2.637380267e+00 7.480923633e-04 3.418414671e-01 1.928403380e-04 0.000000000e+00 0.000000000e+00 -5.826634104e+03 4.886421946e-01 1.896919729e-01 1.511737924e-04
1.274193548e+01 -5.379284857e-06 1.886362008e-05 -2.484504526e+00 7.503838081e-04 3.670496892e-01 2.006002488e-04 0.000000000e+00 0.000000000e+00 -6.020154557e+03 5.207436762e-01 2.119219706e-01 1.629170723e-04
1.325806452e+01 6.400963790e-06 1.989021003e-05 -2.343952171e+00 7.487652523e-04 3.913225886e-01 2.073780235e-04 0.000000000e+00 0.000000000e+00 -6.215561982e+03 5.510200182e-01 2.340576077e-01 1.738175948e-04
1.377419355e+01 -2.737548086e-05 2.084391839e-05 -2.214681943e+00 7.455042452e-04 4.147049319e-01 2.132538927e-04 0.000000000e+00 0.000000000e+00 -6.410600701e+03 5.798910344e-01 2.560905175e-01 1.838751526e-04
1.429032258e+01 -2.725887263e-05 2.180535595e-05 -2.096476232e+00 7.403123152e-04 4.365453049e-01 2.185070973e-04 0.000000000e+00 0.000000000e+00 -6.605671694e+03 6.066151123e-01 2.775079539e-01 1.932252857e-04
1.480645161e+01 1.669635004e-05 2.282283723e-05 -1.987739559e+00 7.316393497e-04 4.578360310e-01 2.223512232e-04 0.000000000e+00 0.000000000e+00 -6.799595194e+03 6.314641420e-01 2.985808093e-01 2.011613021e-04
1.532258065e+01 4.531252444e-05 2.364385649e-05 -1.890115538e+00 7.214201227e-04 4.772450313e-01 2.253040197e-04 0.000000000e+00 0.000000000e+00 -6.989315207e+03 6.528758147e-01 3.183465679e-01 2.078651639e-04
1.583870968e+01 -5.228301445e-06 1.326795688e-05 -1.798936601e+00 3.838011425e-04 4.960159650e-01 1.229622043e-04 0.000000000e+00 0.000000000e+00 -inf nan 3.380161654e-01 1.156070229e-04
1.635483871e+01 -4.875999567e-06 1.375903771e-05 -1.716457138e+00 3.781520249e-04 5.133699202e-01 1.240193534e-04 0.000000000e+00 0.000000000e+00 -7.366493848e+03 3.743391929e-01 3.564755402e-01 1.185641159e-04
1.687096774e+01 1.797579117e-05 1.423719425e-05 -1.640148157e+00 3.727488915e-04 5.299869696e-01 1.249453690e-04 0.000000000e+00 0.000000000e+00 -7.550786074e+03 3.843812146e-01 3.744716817e-01 1.212998293e-04
1.738709677e+01 -1.027473292e-05 1.471812957e-05 -1.570000970e+00 3.672446807e-04 5.456491116e-01 1.256238805e-04 0.000000000e+00 0.000000000e+00 -7.732505180e+03 3.934985240e-01 3.916947730e-01 1.236916446e-04
1.790322581e+01 1.247294003e-06 1.521050665e-05 -1.505522449e+00 3.616352955e-04 5.602616553e-01 1.261210140e-04 0.000000000e+00 0.000000000e+00 -7.911800488e+03 4.022597196e-01 4.080540397e-01 1.257466559e-04
1.841935484e+01 8.326542551e-06 1.568071922e-05 -1.445547599e+00 3.560606137e-04 5.742308895e-01 1.263947242e-04 0.000000000e+00 0.000000000e+00 -inf nan 4.238274485e-01 1.275533755e-04
1.893548387e+01 -1.701138564e-05 1.616124242e-05 -1.390443337e+00 3.509544157e-04 5.873029734e-01 1.266044849e-04 0.000000000e+00 0.000000000e+00 -inf nan 4.388441212e-01 1.291651419e-04
1.945161290e+01 1.233569764e-05 1.665310046e-05 -1.339178121e+00 3.458009666e-04 5.997263234e-01 1.266514436e-04 0.000000000e+00 0.000000000e+00 -8.432002284e+03 4.242823229e-01 4.532197813e-01 1.305325262e-04
1.996774194e+01 2.187709269e-05 1.711658100e-05 -1.292005886e+00 3.412055551e-04 6.113780301e-01 1.266366044e-04 0.000000000e+00 0.000000000e+00 -8.598499771e+03 4.312533708e-01 4.668901265e-01 1.317930043e-04
2.048387097e+01 1.507674293e-06 1.757692919e-05 -1.246864387e+00 3.361857458e-04 6.227020700e-01 1.264944762e-04 0.000000000e+00 0.000000000e+00 -8.764111845e+03 4.369505323e-01 4.802608794e-01 1.327629016e-04
2.100000000e+01 6.181544673e-06 1.804080086e-05 -1.204938465e+00 3.314152262e-04 6.334147221e-01 1.262237153e-04 0.000000000e+00 0.000000000e+00 -8.926049520e+03 4.426201478e-01 4.930062008e-01 1.335955818e-04
